BOOKING_ID,FIRST_BOOKING_STATUS,BOOKING_STATUS_CODE,BOOKING_STATUS_DESCRIPTION,BOOKING_STATUS,BOOK_TIMESTAMP,BOOK_DATE,ARRIVAL_DATE,DEPARTURE_DATE,GUARANTEE_BOOKING_INDICATOR,STAY_DURATION,LEADTIME,PARTY_NUMBER_OF_ADULTS,PARTY_NUMBER_OF_CHILDREN,PARTY_NUMBER_OF_BABIES,PARTY_NUMBER_OF_PETS,PAYMENT_AT_BOOKING,TYPE_OF_PARTY,LARS_FM_TAG,CANCELLATION_DATE,CANCELLATION_BLAME,CANCELLATION_REASON,CANCELLATION_REASON_DESCRIPTION,SELF_CANCELLATION_ALLOWED,CANCELLED_BY,CANCELLATION_REQUEST,CANCELLATION_REQUEST_DATE,FLEXIBLE_CANCELLATION,SALES_CANCEL_COST,APPLICABLE_CAMPAIGN,FREE_BOOKING_APPLICABLE,FINANCIAL_ENTITY,CHANNEL_SUB,CHANNEL_TYPE,CHANNEL,WEB_PARTNER_CODE_GROUPED,WEB_PARTNER_CODE,WEB_PARTNER_TYPE,WEB_PARTNER_NAME,WEB_PARTNER_PERCENT_COMMISSION,WEB_PARTNER_COMMISSION_TURNOVER,TRAVEL_AGENCY,ORIGINAL_BOOKING_ID,WEB_ORIGIN,DV_CODE,ACTION_CODE,ACTION_DV_CODE,ACTION_SUB_CODE,BOOKED_BY,CC_AGENT_NAME,BOOKING_BRAND,RA_CUSTOMER_COUNTRY,CUSTOMER_ID,CUSTOMER_CITY,CUSTOMER_COUNTRY_CODE,CUSTOMER_COUNTRY_NAME,CUSTOMER_LANGUAGE,CUSTOMER_ZIPCODE,CUSTOMER_LOYATY_POINTS,CUSTOMER_PANEL_MEMBER_INDICATOR,CUSTOMER_TYPE,CUSTOMER_CREATION_DATE,CUSTOMER_COUNTRY_GROUPED,AGENT_BOOKING,WELCOME_BACK_INDICATOR,INDICATOR_COMPLAINT,INDICATOR_SOS,REVIEW_RESULT,INDICATOR_GUESTBOOK,NPS_SCORE,REVIEW_DATE,ACCOMMODATION_CODE
1554550,,B-STD,Booking,BOOKING,2013-07-29,2013-07-29,2013-08-17,2013-08-31,0,14,19,0,0,0,0,,Other,,,,,,,,,,,,,,BVAG,DIR-CCC,Direct,DIR-CCC,,,,,,,,,,,,,,Phone,System,TT,,3433715,SNEEK,NL,Netherlands,NL,8604VS,0.0,No,Partikulier,2013-07-30,NL,,Yes,,,,,,,FR-83140-21
275700203,,B-STD,Booking,BOOKING,2016-11-02,2016-11-02,2017-07-16,2017-07-23,0,7,256,2,0,0,0,,Couple,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,,,,,,,,,,Online,,BV,DE,4216469,Berlin,DE,Germany,DE,10715,0.0,No,Partikulier,2016-11-02,DE,10053.0,Yes,,,,,,,DE-87642-01
1558151,,B-STD,Booking,BOOKING,2013-12-28,2013-12-28,2014-07-12,2014-07-26,0,14,196,0,0,0,0,,Other,,,,,,,,,,,,,,BVAG,DIR-CCC,Direct,DIR-CCC,,,,,,,,,,,,,,Phone,System,TT,,3427277,STABROEK,BE,Belgium,NL,2940,0.0,No,Partikulier,2013-06-25,BE,,Yes,,,,,,,FR-07120-29
575874987,,R-ANB,Cancellation (No payment),CANCELLED,2017-07-12,2017-07-12,2017-10-21,2017-10-28,0,7,101,1,0,0,0,,Single,,2017-07-28,,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,www.topictravel.nl,cpc|google|3.BE_NB_Country_IT_MB||VakantiehuisinItalië-Vooruwbetaalbaretopvakantie,,,,Online,,TT,NL,4338261,rotterdam,NL,Netherlands,NL,3075nl,0.0,No,Partikulier,2017-07-12,NL,921305.0,Yes,,,,,,,IT-52043-40
375644066,,B-STD,Booking,BOOKING,2016-07-31,2016-07-31,2016-08-05,2016-08-12,0,7,5,2,1,0,0,,Family,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,npax,npax,Affiliate,NextPax.com BV,,,,,www.belvilla.nl,,,,,Phone,Dominique Vlieland,BV,NL,4176897,Eenrum,NL,Netherlands,NL,9967PR,0.0,No,Partikulier,2016-07-28,NL,,Yes,,,,,,,BE-4900-44
1QCSS2J2,,B-STD,Booking,BOOKING,2021-08-31,2021-08-31,2021-10-29,2021-11-01,0,3,59,6,0,0,0,1.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,12.0,294.02,,2818544940,,,,,,Online,,BV,NL,5604870,Groningen,NL,Netherlands,NL,9727AM,0.0,No,Partikulier,2021-08-31,NL,,Yes,,,,,,,NL-6039-41
1FN4KRBN,,R-ANB,Cancellation (No payment),CANCELLED,2021-10-26,2021-10-26,2021-12-16,2021-12-19,0,3,51,4,0,0,0,0.0,Group,NO,2021-11-01,Customer,NoPaymentCancellation,Customer did not make a payment,No,system,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking_tui,booking_tui,Affiliate,Booking.com,12.0,354.9,,2851945354,,,,,,Online,,TF,SI,5943200,Vrhnika,SI,Slovenia,EN,1360,0.0,No,Partikulier,2021-10-26,Other,1046284.0,Yes,,,,,,,OSM01501-LYD
1552122,,B-STD,Booking,BOOKING,2013-06-06,2013-06-06,2013-07-06,2013-07-13,0,7,30,0,0,0,0,,Other,,,,,,,,,,,,,,BVAG,DIR-CCC,Direct,DIR-CCC,,,,,,,,,,,,,,Phone,System,TT,,3430624,GELDROP,NL,Netherlands,NL,5663RZ,0.0,No,Partikulier,2013-06-08,NL,,Yes,,,,,,,HR-52440-73
178E5Y5B,,R-AZV,Reservation Cancellation,CANCELLED,2023-08-26,2023-08-26,2023-12-27,2024-01-02,0,6,123,12,0,0,0,0.0,Group,NO,2023-09-02,Customer,BookingComCancellation,Cancellation through Booking.com,No,,No,,No,0.0,Free Cancellation Campaign - 43 day without HO opt-in,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,12.0,2434.1,,3034000018_1,,,,,,Online,,BV,DE,7022524,.Lübeck,DE,Germany,DE,23556,0.0,No,Partikulier,2023-08-26,DE,10053.0,Yes,,,,,,,DE-37412-24
1VK91MVU,,B-STD,Booking,BOOKING,2022-06-10,2022-06-10,2022-06-20,2022-06-27,0,7,10,2,0,0,0,0.0,Couple,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-Referrers-Unlabeled,Direct,DIR-Referrers,,,,,0.0,0.0,,,www.belvilla.nl,referral-u|holidu.nl,,,,Online,,BV,NL,6317554,HEEZE,NL,Netherlands,NL,5591TA,0.0,No,Partikulier,2022-06-10,NL,,Yes,,,,,,,NL-4325-18
1TN6YD4P,,B-STD,Booking,BOOKING,2019-04-11,2019-04-11,2019-06-07,2019-06-10,0,3,57,4,4,0,0,0.0,Group with kids,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,nl.belvilla.be,cpc|google|1.BENL_B_corporate_exact,,,,Online,,BV,BE,4105356,Zwijndrecht,BE,Belgium,EN,2070,0.0,No,Partikulier,2016-02-15,BE,,Yes,,,,,,,BE-5660-11
1XGCV8L8,,B-STD,Booking,BOOKING,2019-10-11,2019-10-11,2019-11-01,2019-11-03,0,2,21,2,0,0,2,0.0,Couple,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-SEO,Direct,DIR-SEO,,,,,,,,,www.belvilla.de,seo|googlede,,,,Online,,BV,DE,4886897,Lindlar,DE,Germany,DE,51789,0.0,No,Partikulier,2019-10-11,DE,,Yes,,,,,,,NL-4504-14
1K8AMZ6H,,R-ANB,Cancellation (No payment),CANCELLED,2022-05-10,2022-05-10,2022-05-20,2022-06-03,0,14,10,2,0,0,0,0.0,Couple,NO,2022-05-11,Customer,NoPaymentCancellation,Customer did not make a payment,No,system,No,,No,0.0,,NO,BVAG,DIR-Referrers-Labeled,Direct,DIR-Referrers,,,,,0.0,0.0,,,www.belvilla.com,referral-l|referral-l,,,,Online,,BV,PL,6254264,Przeworsk,PL,Poland,EN,37200,0.0,No,Partikulier,2022-05-10,Other,,Yes,,,,,,,NL-4311-50
1JTCQQGM,,B-STD,Booking,BOOKING,2023-06-02,2023-06-02,2023-06-09,2023-06-24,0,15,7,2,0,0,0,0.0,Couple,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,HomeToGo,HomeToGo,Affiliate,,12.5,1465.3,,HOMETOGO,,,,,,Online,,BV,NL,6893690,Tilburg,NL,Netherlands,NL,5045MR,0.0,No,Partikulier,2023-06-02,NL,,Yes,,,,,,,FR-29780-15
134ZNGQN,,B-OMB,Re-booking,CANCELLED,2023-12-29,2023-12-29,2024-02-28,2024-03-06,0,7,61,3,1,0,0,0.0,Group with kids,NO,2024-01-18,@Leisure,Other,Smart Booking,No,suchetamishraw,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,airbnb,airbnb,Affiliate,Airbnb,0.0,0.0,,HM2Y49JS42,,,,,,Online,,BV,US,7194923,,US,United States,EN,,0.0,No,Partikulier,2023-12-29,Other,,Yes,,,,,,,CW-00007-01
1QNQ8ESC,,B-STD,Booking,BOOKING,2023-06-22,2023-06-22,2023-08-26,2023-09-02,0,7,65,5,0,0,0,0.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,airbnb,airbnb,Affiliate,Airbnb,0.0,0.0,,HMR2F3X3WP,,,,,,Online,,BV,DE,6922991,,DE,Germany,DE,,0.0,No,Partikulier,2023-06-22,DE,,Yes,,,,,,,AT-5603-45
475801863,,B-STD,Booking,BOOKING,2017-03-19,2017-03-19,2017-07-29,2017-08-05,0,7,132,5,1,0,0,,Group with kids,,,,,,,,,,,,,,BVAG,DIR-SEO,Direct,DIR-SEO,,,,,,,,,www.belvilla.fr,seo|googlefr,,,,Online,,BV,FR,4286968,Franqueville Saint Pierre,FR,France,FR,76520,0.0,No,Partikulier,2017-03-19,Other,,Yes,,,,,,,FR-24510-16
175857484,,B-STD,Booking,BOOKING,2017-06-16,2017-06-16,2017-09-22,2017-09-24,0,2,98,9,0,0,0,,Group,,,,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,www.belvilla.nl,cpc|google|1.1NL_B_bv_countries-regions_exact||Belvilla Nederland-Boek-je-ideale-Vakantiehuis.,,,,Online,,BV,NL,4326211,Hillegom,NL,Netherlands,NL,2181AR,0.0,No,Partikulier,2017-06-16,NL,,Yes,,,,,,,NL-6028-01
174906862,,B-STD,Booking,BOOKING,2012-11-09,2012-11-09,2013-07-15,2013-07-24,0,9,248,4,2,0,0,,Group with kids,,,,,,,,,,,,,,BVAG,DIR-SEO,Direct,DIR-SEO,,,,,,,,,nl.belvilla.be,seo_googlebe,LIBELLE-13,,cmp|actioncode,Online,,BV,BE,2740003,Waarschoot,BE,Belgium,NL,9950,0.0,No,Partikulier,2012-11-08,BE,,Yes,,,,,,,ES-29660-03
475688522,,B-STD,Booking,BOOKING,2016-10-12,2016-10-12,2016-12-26,2016-12-29,0,3,75,2,1,0,0,,Family,,,,,,,,,,,,,,BVAG,DIR-SEO,Direct,DIR-SEO,,,,,,,,,nl.belvilla.be,seo|googlebe,,,,Online,,BV,BE,4208775,Overijse,BE,Belgium,NL,3090,0.0,No,Partikulier,2016-10-12,BE,10053.0,Yes,,,,,,,DE-77728-01
175668958,,B-STD,Booking,BOOKING,2016-09-10,2016-09-10,2016-09-12,2016-09-19,0,7,2,2,0,0,1,,Couple,,,,,,,,,,,,,,BVAG,DIR-Referrers-Unlabeled,Direct,DIR-Referrers,,,,,,,,,www.belvilla.nl,referral-u|strandhuisjes.info,,,,Online,,BV,BE,4195622,ronse,BE,Belgium,NL,9600,0.0,No,Partikulier,2016-09-10,BE,,Yes,,,,,,,NL-6767-01
175023754,,B-STD,Booking,BOOKING,2013-04-22,2013-04-22,2013-05-21,2013-05-25,0,4,29,6,0,0,0,,Group,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,booking,booking,Affiliate,Booking.com,,,,,www.belvilla.de,,,,,Phone,Lucienne van Mil,BV,DE,2790288,herzogenaurach,DE,Germany,DE,91074,0.0,No,Partikulier,2013-04-02,DE,,Yes,,,,,,,DE-83471-19
1NK7YD1E,,R-ANB,Cancellation (No payment),CANCELLED,2024-08-31,2024-08-31,2024-12-26,2025-01-02,0,7,117,2,2,0,1,0.0,Family,NO,2024-09-16,Customer,NoPaymentCancellation,Customer did not make a payment,No,system,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,HomeToGo,HomeToGo,Affiliate,,13.0,1867.0,,HOMETOGO,,,,,,Online,,OHMS,DE,7580549,Finsterwalde,DE,Germany,DE,03238,0.0,No,Partikulier,2024-08-14,DE,,Yes,,,,,,,DE-18551-44
1FT3BYR6,,B-AZV,Cancellation without insurance,CANCELLED,2020-06-06,2020-06-06,2021-12-31,2021-12-31,0,0,573,2,0,0,0,0.0,Couple,NO,2021-10-14,Customer,,Not classified,No,TUI_System,No,,No,0.0,,NO,TUI,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,0.0,0.0,,,,,,,,Online,,TF,NL,5743736,Casteren,NL,Netherlands,NL,5529 NB,0.0,No,Partikulier,,NL,,Yes,,,,,,,DAL04020-SYA
16X8M4EW,,B-STD,Booking,BOOKING,2024-06-02,2024-06-02,2024-07-12,2024-07-19,0,7,40,2,1,1,0,0.0,Family,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,0.0,0.0,,,www.belvilla.de/new,SEO,,,,Online,,BV,DE,5015077,Krefeld,DE,Germany,DE,47803,0.0,No,Partikulier,2020-02-26,DE,,Yes,,,,,,,BE-5555-31
875878068,,B-STD,Booking,BOOKING,2017-07-17,2017-07-17,2018-01-20,2018-01-27,0,7,187,5,0,1,0,,Group with kids,,,,,,,,,,,,,,BVAG,DIR-SEO,Direct,DIR-SEO,,,,,,,,,www.belvilla.de,seo|googledk,,,,Online,,BV,DK,2986015,Brørup,US,United States,DE,6650,0.0,No,Partikulier,2015-02-03,Other,11079.0,Yes,,,,,,,AT-6373-11
774979372,,B-STD,Booking,BOOKING,2013-02-15,2013-02-15,2013-03-08,2013-03-10,0,2,21,15,0,0,0,,Group XXL,,,,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,www.vakantiehuizen-ardennen.be,sea_adw_arbenl4,,,,Online,,AR,BE,2774454,Erembodegem,BE,Belgium,NL,9320,0.0,No,Partikulier,2013-02-15,BE,,Yes,,,,,,,BE-4990-46
175813756,,O-VV,Option expired,,2017-04-05,2017-04-05,2017-08-05,2017-08-12,0,7,122,2,2,0,0,,Family,,,,,,,,,,,,,,BVAG,INDIR-TravelAgency,Indirect,INDIR-TravelAgency,schoenvnl,schoenvnl,Travel Agency,Reisburo Schoenmaeckers,,,,,www.belvilla.nl,csc-booking,,,,Phone,Phone,BV,NL,4238710,,NL,Netherlands,NL,,0.0,No,Partikulier,2017-01-04,NL,952146.0,Yes,,,,,,,FR-09130-06
1GHB3RC9,,R-AZV,Reservation Cancellation,CANCELLED,2020-02-26,2020-02-26,2021-03-22,2021-03-26,0,4,390,1,0,0,2,0.0,Single,NO,2020-02-26,Customer,BookedByMistake,Booked by mistake,No,maximej,No,,No,0.0,,NO,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,0.0,0.0,,,nl.belvilla.be,direct-visit,,,,Online,,BV,BE,5014457,Hamme,BE,Belgium,NL,9220,0.0,No,Partikulier,2020-02-26,BE,,Yes,,,,,,,BE-5570-47
675542151,,B-STD,Booking,BOOKING,2016-02-22,2016-02-22,2017-02-11,2017-02-18,0,7,355,2,0,0,0,,Couple,,,,,,,,,,,,,,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,,,,,www.belvilla.nl,direct-visit,,,,Online,,BV,NL,4035821,De bilt,NL,Netherlands,NL,3732aj,0.0,No,Partikulier,2015-08-24,NL,11079.0,Yes,,,,,,,AT-6133-02
575889396,,B-STD,Booking,BOOKING,2017-08-02,2017-08-02,2017-09-22,2017-09-29,0,7,51,2,0,0,2,,Couple,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,Dogsincluded_all,dogsincl1,Affiliate,Travel Innovation BV(dogsincl),,,,,,,,,,Online,,BV,NL,4348482,Sliedrecht,NL,Netherlands,NL,3361AN,0.0,No,Partikulier,2017-08-02,NL,,Yes,,,,,,,NL-0010-17
575127869,,O-VV,Option expired,,2013-12-01,2013-12-01,2014-08-30,2014-09-13,0,14,272,6,0,0,0,,Group,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,E-dom/touristonline,touriston,Affiliate,tourist-online.de GmbH,,,,,,,,,,Online,,BV,DE,2858090,München,DE,Germany,DE,81927,0.0,No,Partikulier,2013-12-01,DE,,Yes,,,,,,,FR-20230-09
18GSMLAS,,B-STD,Booking,BOOKING,2021-05-18,2021-05-18,2021-08-28,2021-09-04,0,7,102,4,0,0,0,0.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-SEO,Direct,DIR-SEO,,,,,0.0,0.0,,,www.belvilla.nl,seo|googlenl,,,,Online,,BV,NL,5424615,,NL,Netherlands,NL,,0.0,No,Partikulier,2021-05-18,NL,935719.0,Yes,,,,,,,FR-00110-97
176233139,,B-STD,Booking,BOOKING,2018-11-12,2018-11-12,2019-02-02,2019-02-09,0,7,82,6,1,1,0,,Group with kids,,,,,,,,,,,,,,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,,,,,www.belvilla.nl,cpc|google|8.NL_Wintersports_general_exact||op-wintersport-met-een-groep,,,,Online,,BV,NL,4604173,Leeuwarden,NL,Netherlands,NL,8933AC,0.0,No,Partikulier,2018-11-12,NL,11079.0,Yes,,,10.0,Yes,9.0,2019-02-14,AT-6261-05
975089039,,B-STD,Booking,BOOKING,2013-08-16,2013-08-16,2013-08-23,2013-08-30,0,7,7,3,0,0,0,,Group,,,,,,,,,,,,,,BVAG,INDIR-TravelAgency,Indirect,INDIR-TravelAgency,rba_1366,rba_1366,Travel Agency,Sonnenklar Reisebüro GmbH,,,Sonnenklar TV,,,,,,,Online,,BV,DE,2831797,BONN,DE,Germany,DE,DE-53119,0.0,No,Partikulier,2013-08-16,DE,,Yes,,,,,,,BE-8670-84
075784583,,B-STD,Booking,BOOKING,2017-02-24,2017-02-24,2017-07-15,2017-07-22,0,7,141,3,2,0,1,,Group with kids,,,,,,,,,,,,,,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,,,,,www.belvilla.de,direct-visit,,,,Online,,BV,DE,4274969,Mörfelden-Walldorf,DE,Germany,DE,64546,0.0,No,Partikulier,2017-02-24,DE,11079.0,Yes,,,,,,,AT-5622-14
775584065,,O-VV,Option expired,,2016-04-26,2016-04-26,2016-09-03,2016-09-10,0,7,130,6,0,0,0,,Group,,,,,,,,,,,,,,BVAG,DIR-CS,Direct,DIR-CS,,,,,,,,,www.belvilla.nl,csc-booking,,,,Phone,Anja de Groen,BV,NL,4131893,Vlaardingen,NL,Netherlands,NL,3134GE,0.0,No,Partikulier,2016-04-14,NL,,Yes,,,,,,,FR-70280-02
15P1LVA9,,B-AZV,Cancellation without insurance,CANCELLED,2020-02-14,2020-02-14,2020-04-03,2020-04-05,0,2,49,10,0,0,0,0.0,Group,YES,2020-03-21,Customer,AirbnbCancellation,Cancellation through Airbnb,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,airbnb,airbnb,Affiliate,Airbnb,0.0,0.0,,HMFKCJM5CR,,,,,,Online,,BV,BE,5002748,,BE,Belgium,NL,,0.0,No,Partikulier,2020-02-14,BE,,Yes,,,,,,,BE-8691-10
575487506,,B-STD,Booking,BOOKING,2015-12-26,2015-12-26,2016-07-10,2016-07-20,0,10,197,2,2,1,0,,Family,,,,,,,,,,,,,,BVAG,DIR-SEO,Direct,DIR-SEO,,,,,,,,,www.belvilla.de,seo|googlebe,,,,Online,,BV,BE,4073751,Hasselt,BE,Belgium,DE,3500,0.0,No,Partikulier,2015-12-26,BE,10053.0,Yes,,,,,,,DE-83483-08
1BHCUCS4,,R-ANB,Cancellation (No payment),CANCELLED,2022-05-27,2022-05-27,2022-06-07,2022-06-17,0,10,11,8,0,0,0,0.0,Group,NO,2022-05-29,Customer,NoPaymentCancellation,Customer did not make a payment,No,system,No,,No,0.0,,NO,BVAG,DIR-SEO,Direct,DIR-SEO,,,,,0.0,0.0,,,www.belvilla.nl,seo|accountsgooglecom,,,,Online,,BV,NL,6288868,Arnhem,NL,Netherlands,NL,6845 BA,0.0,No,,,NL,,Yes,,,,,,,NL-5944-31
175883405,,B-STD,Booking,BOOKING,2017-07-24,2017-07-24,2017-08-25,2017-09-01,0,7,32,4,1,2,0,,Group with kids,,,,,,,,,,,,,,BVAG,DIR-SEO,Direct,DIR-SEO,,,,,,,,,fr.belvilla.be,seo|googlebe,,,,Online,,BV,BE,4344217,drogenbos,BE,Belgium,FR,1620,0.0,No,Partikulier,2017-07-24,BE,,Yes,,,,,,,BE-6666-11
1VP2EJDR,,B-OMB,Re-booking,CANCELLED,2020-01-16,2020-01-16,2020-05-30,2020-06-06,0,7,135,2,0,0,0,0.0,Couple,YES,2020-05-01,Customer,Other,Covid Fright,No,erikm,No,,No,0.0,,YES,BVAG,DIR-Joint-Promotion,Direct,DIR-Joint,,,,,0.0,0.0,,,,cmp|ing|summer_eb||stint-2019-q1-summer,,,,Online,,BV,NL,2760210,Schiedam,NL,Netherlands,NL,3123CM,0.0,No,Partikulier,2013-01-15,NL,,Yes,,,,,,,FR-17220-01
15EJHFB4,,P-WOB,PreBooking,,2020-05-19,2020-05-19,2021-04-30,2021-05-02,0,2,346,13,0,5,0,0.0,Group XXL,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,0.0,0.0,,,,,,,,Online,,BV,NL,4905205,Veldegem,NL,Netherlands,NL,8210,0.0,No,Partikulier,2019-11-04,NL,,Yes,,,,,,,BE-5646-03
475198857,,B-STD,Booking,BOOKING,2014-05-07,2014-05-07,2014-08-11,2014-08-15,0,4,96,3,0,0,0,,Group,,,,,,,,,,,,,,BVAG,DIR-CCC,Direct,DIR-CCC,,,,,,,,,www.belvilla.nl,csc-booking,,,,Phone,Denise van der Burg,BV,NL,2906981,Wierden,NL,Netherlands,NL,7642VW,0.0,No,Partikulier,2014-05-07,NL,,Yes,,,,,,,NL-1796-04
975136333,,O-VV,Option expired,,2013-12-29,2013-12-29,2014-06-14,2014-06-28,0,14,167,4,1,1,0,,Group with kids,,,,,,,,,,,,,,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,,,,,www.belvilla.nl,direct-visit,,,,Online,,BV,NL,2863822,Beusichem,NL,Netherlands,NL,4112NS,0.0,No,Partikulier,2013-12-29,NL,,Yes,,,,,,,AT-6272-104
375249330,,O-VV,Option expired,,2014-08-31,2014-08-31,2015-04-17,2015-04-19,0,2,229,10,0,0,0,,Group,,,,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,jandenboon,jandenboon,Affiliate,Sauna & Beauty de Veluwe,,,,,www.belvilla.nl,,,,,Online,,BV,NL,2939916,Beuningen,NL,Netherlands,NL,6642CM,0.0,No,Partikulier,2014-08-31,NL,,Yes,,,,,,,NL-6733-01
1JMZQHAN,,B-STD,Booking,BOOKING,2024-02-03,2024-02-03,2024-02-12,2024-02-18,0,6,9,2,1,1,0,0.0,Family,NO,,,,,No,,No,,No,0.0,,NO,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,airbnb,airbnb,Affiliate,Airbnb,0.0,0.0,,HMX8T8JZYC,,,,,,Online,,BV,DE,7272280,,DE,Germany,DE,,0.0,No,Partikulier,2024-02-03,DE,,Yes,,,,,,,NL-1931-68
275753815,,B-STD,Booking,BOOKING,2017-01-22,2017-01-22,2017-06-30,2017-07-14,0,14,159,2,0,0,1,,Couple,,,,,,,,,,,,,,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,AanZee,AanZee,Affiliate,Aan Zee Vakantiehuizen,,,,,,direct-visit,AZ17CADEAU,post|actioncode,AZ17CADEAU,Online,,AZ,NL,3087532,Dieren,NL,Netherlands,NL,6952HG,0.0,No,Partikulier,2015-05-20,NL,155603.0,Yes,,,,,,,NL-5786-01
1TP8MNKE,,B-STD,Booking,BOOKING,2022-06-05,2022-06-05,2022-08-08,2022-08-15,0,7,64,4,0,0,0,0.0,Group,NO,,,,,No,,No,,No,0.0,,NO,BVAG,DIR-SEA,Direct,DIR-SEA,,,,,0.0,0.0,,,www.belvilla.nl,cpc|google|1.country,,,,Online,,BV,NL,5431598,Nuth,NL,Netherlands,NL,6361GM,0.0,No,Partikulier,2021-05-23,NL,,Yes,,,6.4,Yes,,2022-08-26,NL-1777-24
675655535,,O-VV,Option expired,,2016-08-17,2016-08-17,2016-11-18,2016-11-21,0,3,93,18,0,0,0,,Group XXL,,,,,,,,,,,,,,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,,,,,www.belvilla.nl,direct-visit,,,,Online,,BV,BE,2825645,Geel,BE,Belgium,NL,2440,0.0,No,Partikulier,2013-07-27,BE,,Yes,,,,,,,BE-1071-01
175490520,,R-AZV,Reservation Cancellation,CANCELLED,2015-12-30,2015-12-30,2016-08-20,2016-08-27,0,7,234,2,2,0,0,,Family,,2016-01-05,Customer,,,,,,,,,,,BVAG,INDIR-Affiliates-Not@L,Indirect,INDIR-Affiliates,VRBO,homeaway,Affiliate,HomeAway UK Limited,,,,,,,,,,Online,,BV,DE,4075576,Weil am Rhein,DE,Germany,DE,79576,0.0,No,Partikulier,2015-12-30,DE,,Yes,,,,,,,IT-22010-14
1YJ74CRJ,,B-AZV,Cancellation without insurance,CANCELLED,2020-04-23,2020-04-23,2021-05-14,2021-05-17,0,3,386,12,1,0,1,0.0,Group XXL,NO,2021-05-10,Customer,COVID,COVID Cancellation,No,jillr,No,,No,0.0,,NO,BVAG,DIR-Email-Business,Direct,DIR-Email,,,,,0.0,0.0,,,nl.belvilla.be,mail-b|lars1270|account,,,,Online,,BV,BE,4094588,Hasselt,BE,Belgium,NL,3511,0.0,No,Partikulier,2016-01-27,BE,,Yes,,,,,,,BE-4990-60
475410096,,B-STD,Booking,BOOKING,2015-07-26,2015-07-26,2015-08-07,2015-08-14,0,7,12,2,3,0,0,,Family,,,,,,,,,,,,,,BVAG,DIR-Direct-BaseDTI,Direct,DIR-Direct,,,,,,,,,www.belvilla.nl,direct-visit,,,,Online,,BV,NL,4018647,Den Haag,NL,Netherlands,NL,2596RD,0.0,No,Partikulier,2015-07-12,NL,,Yes,,,,,,,BE-6690-35
